Gene	Tscore	Tscoreadjusted
HNRNPA1P6	1.0536914348853705	0.49465766428495495
NDUFS5	1.0535151225900319	0.4944813519896163
PLSCR2	1.0530938471273303	0.49406007652691475
SH3GL1	1.053036790750591	0.4940030201501755
AC108047.1	1.052952416622497	0.49391864602208146
RCBTB2	1.0528377645875366	0.49380399398712105
PSMB10	1.0528266805261182	0.49379290992570257
ASRGL1	1.052626634608637	0.49359286400822144
TSPEAR-AS2	1.0526128624458473	0.4935790918454317
ERCC3	1.0525485734651154	0.49351480286469984
AL139317.5	1.0524602407285284	0.4934264701281128
TECRP1	1.0524590112293981	0.4934252406289825
SAMHD1	1.052163071608866	0.4931293010084503
MTDHP1	1.0520318804609945	0.4929981098605789
AL031429.1	1.0519132977708692	0.4928795271704536
AC007686.2	1.0518665101136142	0.4928327395131986
LINC01359	1.0518032464522846	0.49276947585186903
FAM238B	1.0516969682574824	0.4926631976570668
SNX1	1.0515618245484706	0.492528053948055
MAPK3	1.0515611099805258	0.4925273393801102
AC134043.3	1.0514736948848706	0.49243992428445504
AC092338.2	1.0514590904119767	0.4924253198115611
AC079118.2	1.0514590904119767	0.4924253198115611
AC242376.1	1.0512671039752808	0.4922333333748652
AC004884.1	1.0512671039752806	0.49223333337486497
ERVFRD-3	1.0511895183136486	0.492155747713233
AL365273.2	1.0511895183136486	0.492155747713233
MAMDC2-AS1	1.05103433948012	0.49200056887970445
AC015802.6	1.0509196161093854	0.49188584550896985
HSD17B12	1.0508308554656096	0.491797084865194
AC021087.2	1.0507789129569278	0.49174514235651223
FAR2P2	1.0506449804669473	0.49161120986653173
TSHZ3	1.0504896822663135	0.49145591166589786
SLC18A2	1.0500801161735085	0.4910463455730929
ACVR1B	1.0497526545736329	0.4907188839732173
ODC1-DT	1.0488668381402622	0.48983306753984657
LENG1	1.0488411744334887	0.4898074038330731
WNT4	1.0484228813333991	0.4893891107329835
MARK3	1.0483932640370763	0.48935949343666074
AC006538.3	1.0483214094854272	0.4892876388850116
TRDD3	1.0480663409559277	0.48903257035551206
MBD3	1.0478527159404525	0.4888189453400369
DEFA5	1.0478458844814456	0.48881211388102996
PLAU	1.0477782267825924	0.48874445618217677
AC022400.7	1.0475633208290254	0.4885295502286098
GORASP2	1.0474448335344149	0.4884110629339993
SYNGAP1-AS1	1.0472469692584385	0.48821319865802293
FGGY	1.0472426806833055	0.4882089100828899
POMGNT1	1.0472142069271297	0.48818043632671415
TMUB1	1.0471324631955579	0.48809869259514227
STARD7	1.0470930399660106	0.48805926936559496
RAB34	1.0470563585033161	0.48802258790290054
ORC4	1.0468883294109899	0.48785455881057427
ZDHHC11	1.0468194574937217	0.48778568689330615
HDLBP	1.046798187634446	0.4877644170340305
UBAC2	1.0467497043547636	0.48771593375434796
CCNC	1.0467312041286319	0.48769743352821626
TMEM123	1.0467234043132143	0.4876896337127987
SKP1P1	1.046575822026619	0.48754205142620344
LINC00622	1.0465131315612028	0.48747936096078726
AC026495.2	1.0463205674447102	0.48728679684429466
AC092747.4	1.0461571008654025	0.4871233302649869
GCNA	1.0460286624702664	0.4869948918698508
CCDC134	1.0459243430474443	0.4868905724470287
AAAS	1.0457826795646994	0.4867489089642838
AC138028.6	1.0455853317947554	0.48655156119433984
C9orf85	1.0452930579977517	0.48625928739733615
SUB1P3	1.0451785263948734	0.4861447557944578
AL133243.3	1.0451175736326144	0.4860838030321988
AL671762.1	1.0450116608130355	0.48597789021261995
ADPGK	1.0449160610476806	0.48588229044726505
AP005329.3	1.0448527834613193	0.4858190128609037
GNAZ	1.0447412817515644	0.48570751115114885
AC068234.2	1.044730612681087	0.4856968420806713
DNAL4	1.0447266942112934	0.4856929236108778
ZNF454	1.0446543824539405	0.4856206118535249
ZNF296	1.0445920914245794	0.48555832082416384
PDCL3P2	1.0443467369686015	0.4853129663681859
FP236383.4	1.0443217478841627	0.48528797728374706
CYP26B1	1.0442416484080073	0.48520787780759167
AP000593.2	1.0442202684038024	0.48518649780338685
TAC4	1.0441908024389008	0.48515703183848524
CTAGE7P	1.0439357557964302	0.4849019851960146
HS3ST3A1	1.043829818224321	0.4847960476239055
TMEM250	1.0437442328700486	0.484710462269633
AC008033.3	1.0436797740858883	0.4846460034854727
NPM1P21	1.0436489926331167	0.48461522203270113
ZDHHC7	1.043628774387472	0.48459500378705633
MTG1	1.0434077372702582	0.48437396666984256
KRT5	1.043048670147972	0.4840148995475564
UROD	1.0430434431604276	0.48400967256001204
KHSRPP1	1.0429737484608215	0.4839399778604059
AL033543.1	1.042914399823244	0.4838806292228284
MRPL30	1.0428994940988547	0.48386572349843915
RFPL4AL1	1.0428311909729306	0.48379742037251505
AC084024.2	1.0428311909729306	0.48379742037251505
SPATA2	1.0427571433094167	0.4837233727090011
SDAD1P1	1.0426970027165734	0.4836632321161578
MARVELD1	1.042649365166649	0.4836155945662335
SLC16A6P1	1.042550642103083	0.4835168715026674
TM9SF2	1.0423814965861828	0.48334772598576725
QRSL1	1.0423061138428515	0.48327234324243595
MIR3191	1.042281833131463	0.48324806253104735
SMARCD2	1.0422348125899463	0.48320104198953073
RPS6KL1	1.0421415655645656	0.48310779496415
AREG	1.0420184850037322	0.4829847144033166
ARL4AP5	1.0417023873303823	0.48266861672996675
MUC20-OT1	1.0416750657007339	0.4826412951003183
C11orf96	1.041665647961435	0.4826318773610194
AL133318.1	1.0411508598717125	0.48211708927129693
GUCY1A2	1.0411508598717125	0.48211708927129693
C12orf43	1.0409374361082309	0.48190366550781527
CPSF4L	1.0408810481893462	0.48184727758893064
OTULIN	1.0405979003056158	0.48156412970520024
SH3PXD2B	1.0402327447763577	0.48119897417594215
CAPZA1P	1.0402179610116902	0.4811841904112746
AC233964.1	1.040155816027436	0.4811220454270204
AP001636.2	1.039746867164528	0.48071309656411243
AC245052.4	1.0397102790564139	0.4806765084559983
PGA4	1.0396049298334529	0.4805711592330373
ARHGAP9	1.0395840282813837	0.48055025768096815
PAPPA	1.0394779728328067	0.48044420223239115
AL161665.2	1.0394779728328067	0.48044420223239115
AP000943.3	1.0394650722224812	0.4804313016220656
AC010319.1	1.038856189378982	0.47982241877856646
AP005061.2	1.038534775407791	0.47950100480737534
TM2D1	1.0384658771456285	0.47943210654521295
FEM1A	1.0383254374941795	0.4792916668937639
GET1	1.0382891622981025	0.47925539169768694
WLS	1.038246434916341	0.47921266431592535
PPIAL4D	1.03815656309123	0.47912279249081435
MCCD1P2	1.0379194684693482	0.47888569786893265
AC245052.2	1.0377176690105567	0.47868389841014114
SDCBPP3	1.0376838555731567	0.4786500849727411
AFG3L2	1.0376804634252663	0.47864669282485073
RPL36AP41	1.037616220892603	0.4785824502921874
AC024619.4	1.037616220892603	0.4785824502921874
CHODL	1.0374439688858281	0.47841019828541254
NECTIN4	1.0369740097874374	0.4779402391870218
FGD2	1.036817994910072	0.4777842243096564
AC016722.1	1.0368169308532549	0.4777831602528393
AC015849.6	1.0368169308532549	0.4777831602528393
PSPN	1.036675237074168	0.4776414664737525
RWDD4	1.0366209019858137	0.4775871313853981
USP8	1.036606731075304	0.4775729604748884
MAP3K15	1.036594243252991	0.4775604726525755
STAC	1.0365928751770486	0.477559104576633
NDST1	1.0364080421941413	0.4773742715937257
CBX3P1	1.036326183160124	0.47729241255970845
TWF1P1	1.036326183160124	0.47729241255970845
MTIF2	1.0359377750921646	0.47690400449174897
AL445189.2	1.0359227065574634	0.47688893595704784
C7orf25	1.0357372393495452	0.4767034687491296
LINC02636	1.0355680909501308	0.4765343203497152
RNF8	1.03553428631751	0.4765005157170945
TDGP1	1.0351791818606415	0.4761454112602259
PGAM2	1.035085087722297	0.4760513171218814
PI3	1.0350672036596362	0.47603343305922063
SDHD	1.0350276520230977	0.47599388142268206
AL441883.1	1.0348758998007979	0.47584212920038227
RUSC1-AS1	1.0347422055872904	0.47570843498687476
ZNF175	1.0346904252436246	0.47565665464320905
SUB1P1	1.0345807684419204	0.4755469978415048
COPZ2	1.0344840751684576	0.47545030456804205
CIAO2A	1.0340979712415388	0.4750642006411232
PRR36	1.0337451053462683	0.4747113347458527
PPP1R16A	1.0336711072370923	0.47463733663667673
FAM160B1	1.033096770672569	0.4740630000721535
ATF7	1.032990076466086	0.4739563058656704
NYNRIN	1.0329713990228693	0.4739376284224537
AC023855.1	1.0328446464158814	0.47381087581546577
ELL3	1.032741054646828	0.4737072840464125
CHST2	1.0326977500158803	0.4736639794154647
TMEM259	1.0325621669906209	0.4735283963902053
RPP25	1.03255292641163	0.4735191558112144
AC021594.2	1.0325400867344219	0.4735063161340063
AC096887.1	1.0325385448513946	0.47350477425097903
LINC00565	1.0324883770095856	0.47345460640917003
MMP27	1.0322489572231959	0.4732151866227803
CAMTA1	1.0320410751685298	0.47300730456811424
AL162578.1	1.0319632636601175	0.4729294930597019
TMEM167B	1.0319342266745282	0.4729004560741126
ZNF442	1.0316591006055105	0.4726253300050949
AC134669.1	1.0316219091051255	0.47258813850470993
RPL5P9	1.0315387464696248	0.47250497586920925
RRAD	1.0314449389553486	0.472411168354933
AL590677.2	1.0310984138931314	0.4720646432927158
OBI1-AS1	1.0310984138931314	0.4720646432927158
TMEM205	1.0307738145954324	0.4717400439950168
GIMAP2	1.030724798004172	0.47169102740375646
LIF	1.0307165252061927	0.47168275460577713
HSD17B13	1.0305806852550305	0.47154691465461496
TRIM52-AS1	1.030436201063357	0.4714024304629414
NBAT1	1.0304097198909181	0.4713759492905025
HTR3B	1.0304082620452835	0.47137449144486787
CRIP1P4	1.0303475239768585	0.4713137533764429
AC055716.2	1.0303475239768585	0.4713137533764429
AC008677.1	1.0303475239768585	0.4713137533764429
VDAC1P2	1.0303475239768585	0.4713137533764429
RPL10P4	1.0303475239768585	0.4713137533764429
NEB	1.0301326740156644	0.47109890341524885
FCGR3B	1.0299742327765198	0.4709404621761042
LINC02324	1.0299526095579754	0.4709188389575598
AC016042.1	1.0295524220500782	0.47051865144966265
MYH3	1.0292253770788264	0.47019160647841085
BLMH	1.0291857480753337	0.4701519774749181
CERS5	1.029025209616952	0.4699914390165365
AP000812.3	1.0288763318664977	0.46984256126608215
OSER1	1.0287052687758331	0.46967149817541753
SPATA24	1.0286940430771927	0.4696602724767771
KRT10	1.0283849197864572	0.4693511491860416
TKTL1	1.0282714228080887	0.4692376522076731
DMXL2	1.0281766416345541	0.46914287103413854
HINFP	1.0281413979667045	0.46910762736628886
AC148476.1	1.0276036444458443	0.4685698738454287
LRP8	1.0272100770064	0.4681763064059845
AL355802.3	1.0271630593002783	0.4681292886998627
CAPN2	1.0270987707207182	0.4680650001203026
NINJ2	1.0270869392607276	0.468053168660312
ANXA2	1.0270066787849412	0.46797290818452564
OR11G2	1.0267102114363704	0.46767644083595483
TECPR1	1.0265982477041415	0.46756447710372595
FRG1CP	1.0262851851426606	0.46725141454224506
CDC42	1.0261229504581963	0.46708917985778076
AL359397.2	1.026094833728207	0.4670610631277914
RN7SL752P	1.0259545438924513	0.46692077329203574
MIR6772	1.0258938363840275	0.46686006578361194
AL354941.1	1.0258938363840275	0.46686006578361194
AL035398.1	1.0258938363840275	0.46686006578361194
AC015959.1	1.0258938363840273	0.4668600657836117
AL355076.3	1.0258851104376407	0.46685133983722515
USP21	1.0256103774961802	0.46657660689576463
CEBPG	1.0254019952407571	0.46636822464034156
MAPRE1	1.025352111533268	0.4663183409328524
MBIP	1.025313180413024	0.4662794098126084
LAIR1	1.0251220024642362	0.46608823186382065
BRCC3	1.0250322836940333	0.46599851309361773
AL161431.1	1.0250223072931042	0.4659885366926886
AL355001.2	1.0250147035479162	0.46598093294750065
DSE	1.025003171887873	0.46596940128745734
PLEKHA4	1.0249892894152461	0.46595551881483055
LINC01144	1.0249474043004974	0.46591363370008176
RN7SKP180	1.024742607503822	0.46570883690340636
RPL5P18	1.0244869924629858	0.4654532218625702
HHEX	1.0244187343980076	0.465384963797592
VSIR	1.0244176974902253	0.4653839268898097
RBAKDN	1.024141130760781	0.46510736016036547
CSNK2A1	1.024097264309033	0.4650634937086173
AL136295.17	1.0236484803011923	0.4646147097007767
CD248	1.0234985642893932	0.46446479368897764
LAD1	1.02331191565482	0.46427814505440446
AF129408.1	1.0232914852566357	0.4642577146562201
EIF4A3P1	1.0232319019969982	0.4641981313965826
INMT	1.022900722837542	0.4638669522371264
EXT2	1.0226705073976337	0.46363673679721806
Z84485.1	1.0226372687732386	0.463603498172823
SNHG11	1.0225350648063927	0.4635012942059771
C12orf76	1.0225122747030135	0.46347850410259794
NPM1	1.0224002832644554	0.46336651266403983
SEL1L	1.022371054076502	0.4633372834760865
HBE1	1.0223126918022452	0.46327892120182956
VAMP7	1.0223124959296794	0.46327872532926384
RAPGEFL1	1.0221823697071817	0.4631485991067661
MAB21L3	1.022167893238887	0.4631341226384713
AL513365.1	1.0218282565397214	0.46279448593930583
C4orf3	1.0216016670570396	0.462567896456624
AC108488.1	1.0211101689413935	0.4620763983409779
SENP2	1.0210780528477186	0.462044282247303
TBRG4	1.0209566017901197	0.4619228311897041
ERAS	1.020873406784206	0.4618396361837904
AC026691.1	1.0208319698228743	0.4617981992224587
ZNF598	1.0205638237477808	0.46153005314736517
PRMT9	1.0203826913962641	0.46134892079584855
FRAT1	1.0203417308392237	0.46130796023880816
C16orf89	1.020232554785941	0.4611987841855254
DMAP1	1.0202108774956993	0.4611771068952837
SEC11A	1.0199006123346892	0.4608668417342736
RNF121	1.0198846833065764	0.46085091270616085
PDZD2	1.0197031962646776	0.46066942566426206
MIEF1	1.019585488331285	0.46055171773086934
AL158163.2	1.0195540543295645	0.4605202837291489
SNHG15	1.0194129532854879	0.4603791826850723
NPRL2	1.019333894218856	0.4603001236184403
ZNHIT3	1.01883995539415	0.4598061847937345
ZNF747	1.018812017568661	0.45977824696824543
ANKRD35	1.0188032258004338	0.4597694552000182
KCNK5	1.0188021293783078	0.45976835877789224
KIAA0040	1.0187497621640873	0.4597159915636717
BLK	1.0187329954163478	0.4596992248159322
TOR1AIP1	1.0185252055397969	0.45949143493938127
AC010168.1	1.0185062456886425	0.45947247508822686
PSMC4	1.0184453839552723	0.4594116133548567
CNOT1	1.0183011157501725	0.45926734514975687
RTF1	1.018269487395641	0.45923571679522546
AC105052.1	1.018062157368708	0.4590283867682925
AL033523.1	1.0179463147288543	0.45891254412843874
STRN4	1.017660354937974	0.4586265843375583
GDI1	1.017604874804747	0.45857110420433145
AC007016.1	1.0175990470338045	0.45856527643338896
PWP1	1.017214480773249	0.45818071017283346
DCAF4	1.0171894645971096	0.458155693996694
BORCS5	1.0171694336214867	0.4581356630210711
RBBP6	1.0171349941390437	0.45810122353862814
RHOU	1.0171224685729283	0.4580886979725127
ATP5MC2	1.0170792866206764	0.4580455160202608
TAS2R15P	1.0169681848674283	0.45793441426701276
PNMA8B	1.0168801295802716	0.45784635897985604
NAIP	1.0168793325806678	0.45784556198025217
PHKA2	1.0167432326045758	0.4577094620041602
AL135910.1	1.01669559930764	0.4576618287072245
AC079601.1	1.0166804531075075	0.45764668250709195
LINC02721	1.0164295536836074	0.45739578308319184
AC091390.1	1.0164149417361088	0.4573811711356932
RAVER2	1.0163415302619883	0.45730775966157267
KIAA0556	1.0162547116855953	0.45722094108517974
LINC00618	1.0162475200354446	0.457213749435029
MIR570	1.0160987662678862	0.4570649956674706
SNORD96A	1.0153453473213792	0.45631157672096356
UTP3	1.0152220932091627	0.4561883226087471
RNLS	1.0152154359034515	0.45618166530303594
RLN3	1.015178108330357	0.45614433772994145
ZFP91	1.0148834428301023	0.45584967222968675
AC024267.4	1.0145799505235216	0.455546179923106
MAN1B1	1.0141027342249358	0.4550689636245202
ACP6	1.0140192930307201	0.45498552243030455
MSH2	1.0138240990372303	0.45479032843681466
CCR5	1.0138237809619128	0.45479001036149724
AL080317.1	1.0133960623626792	0.4543622917622636
AC084024.3	1.0131527568824594	0.45411898628204383
ORMDL3	1.0126897358766422	0.45365596527622665
LARP1B	1.012616146041512	0.45358237544109636
RNF183	1.0124022928965688	0.4533685222961532
AC005480.2	1.0124022928965688	0.4533685222961532
HSPA12A	1.0124022928965686	0.453368522296153
DEFA1B	1.0123982522676862	0.4533644816672706
C17orf80	1.0122776227355157	0.4532438521351001
ZNF791	1.01190373003171	0.4528699594312944
FGF14	1.0119000293444558	0.4528662587440402
BRMS1L	1.0116830871211033	0.45264931652068774
AC023794.5	1.011390113070723	0.4523563424703074
AC061975.8	1.0113208638918891	0.45228709329147354
AC020765.2	1.0113200473943835	0.45228627679396793
AC110998.1	1.0110014311588833	0.4519676605584677
AL159141.1	1.0109721039629966	0.45193833336258105
HDAC2	1.010970297447298	0.45193652684688246
CBX3P9	1.010848238810261	0.4518144682098455
AL355377.2	1.0106867887366526	0.45165301813623704
AC073335.2	1.0106591949021717	0.4516254243017561
TFEC	1.0105546666237448	0.45152089602332923
CCNQ	1.0103815929901683	0.4513478223897527
DOP1B	1.0103624073388013	0.45132863673838575
XYLT2	1.0102113812588032	0.4511776106583876
SGSM3	1.0101787219386167	0.4511449513382011
SNORA41	1.0100135014056406	0.450979730805225
ZNF451-AS1	1.0098849190223977	0.45085114842198215
DCAF8	1.0093281420154616	0.450294371415046
ZNF236-DT	1.009071849254561	0.45003807865414536
AC022973.5	1.0090302440099983	0.4499964734095827
AC138866.1	1.0089686126889172	0.44993484208850165
MOCS2	1.008857958771203	0.4498241881707874
SNRPG	1.00883698557726	0.4498032149768445
ANKRD19P	1.0088338247514061	0.44980005415099056
EDC4	1.008754898414323	0.4497211278139075
MBOAT4	1.0086725301865496	0.449638759586134
AC104389.2	1.0086653546707074	0.4496315840702918
PFKFB1	1.0083986728271466	0.449364902226731
LINC00115	1.008182487157402	0.4491487165569865
SKIL	1.0081672984598367	0.44913352785942107
FAM177A1	1.0079847443363217	0.4489509737359061
SERPINB1	1.0077898609490836	0.44875609034866804
LINC02795	1.0075045077032154	0.44847073710279983
NUP50-DT	1.0072748129164424	0.4482410423160268
TMBIM6	1.0072214409814202	0.4481876703810046
FAM86FP	1.007065722538727	0.44803195193831136
NDRG1	1.006950266001264	0.4479164954008483
NSRP1	1.0068941110492071	0.4478603404487915
ID2	1.0068123691301998	0.4477785985297842
TRAPPC4	1.0065011649842444	0.44746739438382876
AC012313.4	1.0064714766979936	0.44743770609757805
PRR5-ARHGAP8	1.0063971695613962	0.44736339896098065
FCGR3A	1.0063072976847025	0.4472735270842869
RPLP0P6	1.0062990662163513	0.44726529561593575
NEURL1B	1.0061146293276855	0.4470808587272699
LINC01366	1.005929833754531	0.44689606315411545
GID8	1.0051376687372422	0.4461038981368266
SNHG4	1.0050076065441331	0.44597383594371753
LINC01275	1.0050072150229483	0.4459734444225327
ATP5PBP1	1.0048982435409444	0.4458644729405288
RRAS	1.0046837844599537	0.44565001385953806
AC007292.1	1.004588559273879	0.44555478867346343
ARPC5	1.004440730959614	0.44540696035919836
ARCN1	1.0044281278317186	0.44539435723130305
AP001033.3	1.0043049463792504	0.4452711757788348
RAB31	1.004066726408315	0.44503295580789937
TRBJ2-5	1.0040517783873062	0.4450180077868906
AL590762.1	1.0039829254610964	0.44494915486068076
SPTY2D1	1.0039444878279906	0.444910717227575
PRSS36	1.0036793073230068	0.4446455367225912
AC079594.2	1.0036139154515002	0.44458014485108466
LINC00486	1.0034074945560767	0.4443737239556611
AP5M1	1.0033263355916757	0.44429256499126013
PPP1CC	1.0031030842256645	0.44406931362524893
AP001453.4	1.0030402663137965	0.4440064957133809
AC010999.2	1.0029990257814474	0.4439652551810318
RNU6-238P	1.0027911473051812	0.44375737670476556
SORBS1	1.0027097409485142	0.4436759703480986
AC012510.1	1.0025289382472489	0.4434951676468333
BTF3P6	1.0023840519314213	0.44335028133100574
AP001160.2	1.0019530152193277	0.4429192446189121
OLFM5P	1.0018425780862434	0.44280880748582785
NOTCH3	1.001779793130244	0.4427460225298283
ACTR6	1.001575009998781	0.4425412393983654
NATD1	1.0013843193355147	0.44235054873509916
CC2D1B	1.0013224113835522	0.44228864078313657
SNTB1	1.0012935842301647	0.4422598136297491
KCNK1	1.0011579326661422	0.4421241620657266
LINC02814	1.0006381325412452	0.44160436194082964
MED22	1.0006302212166174	0.4415964506162018
AC007318.1	1.0005126549471004	0.4414788843466848
RETSAT	1.0000345271675342	0.44100075656711857
MIR3121	1.0000000000000002	0.44096622939958463
ITIH6	1.0000000000000002	0.44096622939958463
MIR3120	1.0000000000000002	0.44096622939958463
MUC13	1.0000000000000002	0.44096622939958463
OSTCP5	1.0000000000000002	0.44096622939958463
CGB2	1.0000000000000002	0.44096622939958463
MIR2861	1.0000000000000002	0.44096622939958463
HRH3	1.0000000000000002	0.44096622939958463
HRG	1.0000000000000002	0.44096622939958463
DMRTA2	1.0000000000000002	0.44096622939958463
MUC5B-AS1	1.0000000000000002	0.44096622939958463
ITIH5	1.0000000000000002	0.44096622939958463
OSTCP1	1.0000000000000002	0.44096622939958463
MIR3135B	1.0000000000000002	0.44096622939958463
CFL1P3	1.0000000000000002	0.44096622939958463
MIR222	1.0000000000000002	0.44096622939958463
CFL1P4	1.0000000000000002	0.44096622939958463
ITIH3	1.0000000000000002	0.44096622939958463
CFHR2	1.0000000000000002	0.44096622939958463
MIR2355	1.0000000000000002	0.44096622939958463
DUTP1	1.0000000000000002	0.44096622939958463
MIR212	1.0000000000000002	0.44096622939958463
EDN2	1.0000000000000002	0.44096622939958463
OR9H1P	1.0000000000000002	0.44096622939958463
NACAP5	1.0000000000000002	0.44096622939958463
OR9Q1	1.0000000000000002	0.44096622939958463
MEGF10	1.0000000000000002	0.44096622939958463
E2F6P4	1.0000000000000002	0.44096622939958463
E2F6P1	1.0000000000000002	0.44096622939958463
MEGF11	1.0000000000000002	0.44096622939958463
HMMR-AS1	1.0000000000000002	0.44096622939958463
CDRT15	1.0000000000000002	0.44096622939958463
CDRT15L2	1.0000000000000002	0.44096622939958463
CDRT15P1	1.0000000000000002	0.44096622939958463
HNF4G	1.0000000000000002	0.44096622939958463
BACE2-IT1	1.0000000000000002	0.44096622939958463
MEIOC	1.0000000000000002	0.44096622939958463
KCNJ9	1.0000000000000002	0.44096622939958463
CDSN	1.0000000000000002	0.44096622939958463
KCNJ16	1.0000000000000002	0.44096622939958463
MEIS1-AS3	1.0000000000000002	0.44096622939958463
CEACAM20	1.0000000000000002	0.44096622939958463
DYNLL1P7	1.0000000000000002	0.44096622939958463
MESTP1	1.0000000000000002	0.44096622939958463
DUXAP4	1.0000000000000002	0.44096622939958463
KCNG4	1.0000000000000002	0.44096622939958463
OR9A2	1.0000000000000002	0.44096622939958463
OR9A1P	1.0000000000000002	0.44096622939958463
MIR2116	1.0000000000000002	0.44096622939958463
KCNN2	1.0000000000000002	0.44096622939958463
OR7E29P	1.0000000000000002	0.44096622939958463
HMGB1P40	1.0000000000000002	0.44096622939958463
MCIDAS	1.0000000000000002	0.44096622939958463
HMGB3P20	1.0000000000000002	0.44096622939958463
OR7E33P	1.0000000000000002	0.44096622939958463
EFNA2	1.0000000000000002	0.44096622939958463
EFCAB9	1.0000000000000002	0.44096622939958463
CDH7	1.0000000000000002	0.44096622939958463
HMGB3P5	1.0000000000000002	0.44096622939958463
CDH9	1.0000000000000002	0.44096622939958463
MCRIP2P2	1.0000000000000002	0.44096622939958463
KCNV1	1.0000000000000002	0.44096622939958463
EEF1GP3	1.0000000000000002	0.44096622939958463
OR7E53P	1.0000000000000002	0.44096622939958463
MDGA2	1.0000000000000002	0.44096622939958463
OR7E59P	1.0000000000000002	0.44096622939958463
MEAF6P1	1.0000000000000002	0.44096622939958463
EEF1A1P33	1.0000000000000002	0.44096622939958463
EEF1A1P28	1.0000000000000002	0.44096622939958463
EEF1A1P27	1.0000000000000002	0.44096622939958463
HMGN2P16	1.0000000000000002	0.44096622939958463
OR7E91P	1.0000000000000002	0.44096622939958463
EEF1A1P15	1.0000000000000002	0.44096622939958463
KCNG3	1.0000000000000002	0.44096622939958463
HNRNPA1P34	1.0000000000000002	0.44096622939958463
CEACAMP5	1.0000000000000002	0.44096622939958463
MYOZ2	1.0000000000000002	0.44096622939958463
MIR1257	1.0000000000000002	0.44096622939958463
MIR126	1.0000000000000002	0.44096622939958463
MIR1270	1.0000000000000002	0.44096622939958463
MIR128-1	1.0000000000000002	0.44096622939958463
MIR1281	1.0000000000000002	0.44096622939958463
MIR1299	1.0000000000000002	0.44096622939958463
AZGP1P2	1.0000000000000002	0.44096622939958463
AZGP1P1	1.0000000000000002	0.44096622939958463
MIR1343	1.0000000000000002	0.44096622939958463
MIR135A1	1.0000000000000002	0.44096622939958463
MIR137HG	1.0000000000000002	0.44096622939958463
CFAP300	1.0000000000000002	0.44096622939958463
HOXA11-AS	1.0000000000000002	0.44096622939958463
DNAJB5-DT	1.0000000000000002	0.44096622939958463
MIR1538	1.0000000000000002	0.44096622939958463
HOXB-AS2	1.0000000000000002	0.44096622939958463
CFAP47	1.0000000000000002	0.44096622939958463
MIR191	1.0000000000000002	0.44096622939958463
CFAP65	1.0000000000000002	0.44096622939958463
AVPR1B	1.0000000000000002	0.44096622939958463
CFAP69	1.0000000000000002	0.44096622939958463
OSR2	1.0000000000000002	0.44096622939958463
MIR200CHG	1.0000000000000002	0.44096622939958463
MIR1248	1.0000000000000002	0.44096622939958463
MIR122HG	1.0000000000000002	0.44096622939958463
MIR1200	1.0000000000000002	0.44096622939958463
HNRNPA3P11	1.0000000000000002	0.44096622939958463
MYOM3	1.0000000000000002	0.44096622939958463
KCNA4	1.0000000000000002	0.44096622939958463
HNRNPA1P57	1.0000000000000002	0.44096622939958463
DUX4L26	1.0000000000000002	0.44096622939958463
DUSP27	1.0000000000000002	0.44096622939958463
CELF2-DT	1.0000000000000002	0.44096622939958463
MYO5BP2	1.0000000000000002	0.44096622939958463
HNRNPA1P68	1.0000000000000002	0.44096622939958463
METTL8P1	1.0000000000000002	0.44096622939958463
DSCR10	1.0000000000000002	0.44096622939958463
DSCAM-AS1	1.0000000000000002	0.44096622939958463
MIR103B2	1.0000000000000002	0.44096622939958463
HNRNPA3P15	1.0000000000000002	0.44096622939958463
B3GNT6	1.0000000000000002	0.44096622939958463
DRD2	1.0000000000000002	0.44096622939958463
DPY19L2P4	1.0000000000000002	0.44096622939958463
DPPA2P4	1.0000000000000002	0.44096622939958463
DPPA2	1.0000000000000002	0.44096622939958463
HNRNPCP7	1.0000000000000002	0.44096622939958463
DPP6	1.0000000000000002	0.44096622939958463
MYL12AP1	1.0000000000000002	0.44096622939958463
MIR1-1HG-AS1	1.0000000000000002	0.44096622939958463
MIR3140	1.0000000000000002	0.44096622939958463
LINC01186	1.0000000000000002	0.44096622939958463
MIR3143	1.0000000000000002	0.44096622939958463
PARAL1	1.0000000000000002	0.44096622939958463
MIR6764	1.0000000000000002	0.44096622939958463
MIR6761	1.0000000000000002	0.44096622939958463
CYP11B1	1.0000000000000002	0.44096622939958463
MIR6760	1.0000000000000002	0.44096622939958463
MIR6759	1.0000000000000002	0.44096622939958463
MRPS9-AS2	1.0000000000000002	0.44096622939958463
MIR6754	1.0000000000000002	0.44096622939958463
MIR6766	1.0000000000000002	0.44096622939958463
MIR6747	1.0000000000000002	0.44096622939958463
MIR6746	1.0000000000000002	0.44096622939958463
IGHVII-30-1	1.0000000000000002	0.44096622939958463
PAPPA-AS2	1.0000000000000002	0.44096622939958463
CYP2A7	1.0000000000000002	0.44096622939958463
CYP2B6	1.0000000000000002	0.44096622939958463
MRPS36P4	1.0000000000000002	0.44096622939958463
MIR6767	1.0000000000000002	0.44096622939958463
MIR548C	1.0000000000000002	0.44096622939958463
CYCSP1	1.0000000000000002	0.44096622939958463
MIR6817	1.0000000000000002	0.44096622939958463
CXorf49	1.0000000000000002	0.44096622939958463
ASPA	1.0000000000000002	0.44096622939958463
MIR6796	1.0000000000000002	0.44096622939958463
