Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,random774,0.2885809498848875,1.168934107873488,0.13445378151260504,0.8826969534010232,1.0,20/98,11.88%,SCAMP1;EPSTI1;COG3;AC011815.3;PPP3CB-AS1;CGGBP1;AC011447.1;IPO8;SMC6;PAXIP1-AS1;ZNF471;ICA1L;LINC02615;RFPL3S;UBL3;TMEM50B;LGALS3BP;UBA2;NUP205;MIR4453HG
prerank,random759,-0.3129157495074142,-1.1675769727306309,0.1669266770670827,1.0,1.0,27/98,18.44%,AC009951.4;RPL10P18;RNF187;SLC1A5;ANXA9;IGLL1;AL049844.1;AC006583.1;RN7SL850P;AC022730.1;GPSM3;SHBG;AC019186.1;SNX29P2;AC023161.1;AC026356.1;AL603839.2;SPOCD1;RPL12P21;FAM3D;NPTX2;AL139412.1;SLC12A5;MEG8;MIR645;MFSD13A;FBXW5
prerank,random339,0.28913118875848887,1.164371122241179,0.1568627450980392,0.8988503798533146,1.0,25/98,14.24%,U91328.1;UBA6-AS1;P2RY10;NMI;SIGLEC1;FBXW7;MTO1;ZNF761;KLF6;PSMC6;TP53INP1;AGL;HOXA10-AS;KCTD13;AC087752.3;AC087289.2;AC005225.3;LINC02340;ZNF582;MIB1;NDUFC1;BRSK1;AC091132.2;LINC02641;TNK1
prerank,random275,0.2876913042894112,1.1631223123075367,0.14697406340057637,0.8915165911020393,1.0,28/98,20.66%,GINS1;VEZT;WBP2NL;NT5DC4;PPP3CB-AS1;EIF4A2;FER;DOCK3;SYVN1;GBP3;VAMP7;ATXN1-AS1;NFATC2IP;AL021707.6;AL358472.5;GXYLT1;ROCK2;DHX38;UBE2G1;FAM9C;LINC00544;DOCK6;ACAT1;SNW1;LMO4;AL163051.1;FAHD2CP;AC092902.6
prerank,random599,0.28611910037371957,1.161520888014801,0.13005780346820808,0.8877359262226472,1.0,22/98,16.06%,HCP5;PNISR;TTC12;UBR1;LINC01484;ZNF429;TBC1D4;PRPF38B;TRIM61;TNFRSF13C;ZNF530;KCTD14;IRAK1BP1;ZNF813;IGLV3-6;INIP;C2orf27A;MIR219B;AC092143.3;TMEM64;SPICE1;BICRA
prerank,random691,-0.3070681607257115,-1.1607583185670924,0.17549167927382753,1.0,1.0,27/98,19.19%,CYFIP1;EDDM13;JOSD2;AC112198.2;AC007036.2;YBX1P1;PRDX2;NF1P11;SLC34A2;AC016831.5;PGAM1P10;CACNG1;RNA5SP386;HNRNPH1P3;LDLRAD3;DNASE1L1;RN7SL199P;LINC02506;ENTPD8;RASA3-IT1;WFDC8;RPS20P33;RNU1-100P;ARSD;PPP1R1A;OPLAH;TOMM6
prerank,random924,-0.30638409728369187,-1.1585756460059762,0.16640746500777606,1.0,1.0,32/98,24.84%,COTL1;OLA1P2;TPT1P10;AC145285.2;GAPDHP70;AC016493.1;AC022101.1;SH3RF3-AS1;SARS1;SLC37A2;AL356259.1;AP000533.2;AC023355.1;TRAJ2;BABAM1;AC138915.3;CHID1;AC008957.1;RNVU1-3;ZDHHC12;HMGN1P17;PPIAP55;Z98884.1;CHRFAM7A;AL163952.1;KRT2;RDH13;SNRPB;RNU2-11P;AC011472.4;HDAC5;UNC93B2
prerank,random234,-0.3040085054755533,-1.1584351159470798,0.16485225505443235,1.0,1.0,28/98,23.22%,MIR1273C;AC090559.1;AC008737.1;RN7SL111P;ACTG1P11;OR7E86P;AC004775.1;AC002066.1;AL096840.2;AC100756.1;ACADS;AL158154.3;AC009093.6;AC103739.2;SNRPEP9;UNC79;NDUFB7;PAOX;AC092135.1;PDIA3P2;RNU6-936P;AFAP1-AS1;TMEM171;LBX2-AS1;AC022092.1;AC245884.2;MISP3;KRT81
prerank,random909,0.28805085350286996,1.1579272375382386,0.16483516483516483,0.8974603780524502,1.0,16/98,10.49%,LINC01144;C2CD3;KIF20B;ARHGAP5;CLUHP3;ERCC6L;AL133338.1;AGAP4;YES1;LINC02805;SEC23IP;AFF3;GPR183;TDRD1;NIPAL3;RBM22
prerank,random433,-0.3051208201154383,-1.1577139523649724,0.18787878787878787,1.0,1.0,32/98,26.85%,AL356585.1;DCLRE1B;AC008763.2;ST3GAL1P1;AC022960.1;NKILA;LINC01678;CLLU1;AC114730.1;MFSD2B;AC079160.1;KCTD17;AC004522.5;AC104590.1;SLC25A10;TBCB;AL731567.1;AC005943.1;ARG1;AL589647.1;APOD;NIBAN1;ZNRD2;AC092278.1;STOX2;PPEF2;SCARNA1;ULK1;Z85996.1;DNPEP;NPM1P34;WDR60
prerank,random201,-0.3054173702939918,-1.1576990964925506,0.18699186991869918,1.0,1.0,31/98,24.72%,COTL1;HM13;AC074138.1;AL158825.2;AL591163.1;MIR933;TMEM63B;AC002066.1;RNY4;DHCR24-DT;AC008897.2;AL391497.1;AC022762.1;CNMD;AC011676.3;AL160314.2;RGS12;H1-4;AC021979.3;AC096772.2;AC004233.1;EIF3D;AC013439.1;AL139125.1;ATP1A2;ST8SIA5;PCNPP1;AL096803.4;UBE2D4;AC006960.4;SERPINA2
prerank,random361,0.28529355492968084,1.1570632785227093,0.15303430079155672,0.888553211953073,1.0,27/98,21.66%,EIF1AX;LINC00663;DNAJB14;ISOC1;HIRA;ATP6V1G1;AL591806.4;AC024075.2;AC073073.2;AC110602.1;Z83843.1;DND1;AL645608.7;ZNF562;SPECC1L-ADORA2A;RAB28;MIR222HG;AXL;MRPS14;PPIAP22;ARHGAP32;LINC00562;GUF1;MIR8085;EOMES;ZNF404;CLNS1A
prerank,random227,-0.3028839727030307,-1.1562475311716431,0.19117647058823528,1.0,1.0,34/98,24.26%,GSN;GABARAP;MT-TL1;TOB2P1;TRBV12-1;AC092798.1;AC090125.1;AC011498.6;U95743.1;Z83844.1;HNRNPH1P3;Z99716.2;AC018761.1;RHEBP1;AC090013.1;MTDHP1;AC026356.1;LINC02542;AC131009.4;LMAN1L;SERPINB1;SIDT2;F2RL2;RPL21P8;RIPPLY1;CXCL17;PDCL3P6;SNORD95;PPP1R16A;AC007876.1;CLEC12A;AP001962.1;EFNB1;MSRB1
prerank,random960,0.286084384968063,1.1562054597185656,0.16379310344827586,0.879949417795919,1.0,34/98,22.63%,ZNF266;STX17;WDHD1;METTL6;DDX5;PPP1R15B;ZNF131;LINC01781;EIF3J-DT;ORC6;AL353803.3;ZNF483;MCPH1;SPAG16;AC092139.1;VBP1;ELMO2;TPH1;NDUFC1;RAPGEF5;N4BP2L1;PITPNM2;MAPKAPK5-AS1;EDRF1-DT;GAL3ST2;TMPRSS4;MAP3K2;TMEM19;SLC39A5;AP001628.1;RNU1-153P;AL359715.2;SPEG;LGALSL-DT
prerank,random348,0.2820344385329965,1.153743512308679,0.15555555555555556,0.8830028718017304,1.0,33/98,29.01%,ZNF443;DHX36;GABPB1;FUT8;LINC00663;ZNF816;PCNP;RBM48;ELF2;RBM22;AC002480.1;TRDC;Z93930.2;CDC25C;ST3GAL5;MSH6;SNTB1;AL357033.3;AL357673.1;AC243919.1;MED14;AC092447.2;AC104187.1;BCL7B;AP5Z1;OR2A1-AS1;AL136379.1;TRAJ20;PABPN1;CCDC74B;TRIM62;ADAMTSL4-AS1;NSUN5
prerank,random991,0.28341254108947006,1.152919471591499,0.15730337078651685,0.874708042391583,1.0,40/98,28.42%,RBM26-AS1;PHF11;AC007613.1;PIAS1;H6PD;ABHD16B;FAM83D;ATL1;ZNF155;TMEM255A;DZANK1;FAM13A-AS1;KLHL11;MED4;CARD8;AC006547.4;LIM2;AC083798.2;SLC1A7;AC105339.6;AC104335.3;LLGL2;RPL18P10;TMEM59L;OGFOD1;BX322650.1;CLIP4;PICART1;HDHD2;AC145207.4;AP000893.2;AC005534.1;AL121772.3;CU639417.1;AC243591.1;FA2H;AC008750.1;AC055876.2;KCTD1;TRPM1
prerank,random394,-0.30405900128281205,-1.1513670996093468,0.19290123456790123,1.0,1.0,27/98,21.81%,RNU6-238P;SPG21;AL359710.1;AL162311.3;MTCO1P53;VKORC1;RPS3AP2;AC115102.1;FAM230J;AC245088.2;PIGQ;ALPP;AL590068.1;SPINK2;TUBA3D;GSDME;AC068733.3;AC008972.1;AL355075.3;AC008764.4;AC124248.2;RPL13AP2;ARHGAP31;AL136126.1;INAFM1;WNT5B;AL139124.1
prerank,random577,-0.3027397536727158,-1.1505881525800445,0.1918876755070203,1.0,1.0,25/98,19.38%,PRAM1;IL34;MTND5P11;SMIM25;NMNAT2;GPC3;AC011322.1;ATP5MC1P5;AC079809.1;HES5;GAPDHP68;DNAJB5P1;AC069262.1;AL359880.1;ATP8B1;UBE2L5;CD1B;AC007731.6;RNU6-611P;AC018755.4;YY2;AC006511.6;ZNF32-AS1;MED14OS;MTRF1LP1
prerank,random963,-0.3094934873893055,-1.150210796802503,0.18138041733547353,1.0,1.0,27/98,18.36%,TMEM205;TONSL-AS1;CDC42EP3P1;HSD17B3;RPS6KA4;MNS1;RNF187;CD209;PILRA;LINC01635;AC012150.2;AC093433.1;PDCL2;RN7SL789P;AL008725.1;SEPHS1P4;SDHDP2;NSMCE1-DT;BCAS3;MTCYBP18;PPIAP77;RBP4;CLEC4A;GPS2P1;HBG2;ARSD;DRD3
prerank,random842,0.2856252209737614,1.1501198765569716,0.16666666666666666,0.8798600650377787,1.0,18/98,11.04%,KIF20B;INPP4A;MX2;SUV39H2;ZNF154;LYSMD3;NXPE3;PCF11;SDR42E1;PIKFYVE;RPS3P6;CKS2;TUBGCP5;PTPRVP;HOXB4;PPIL4;AC244093.3;GLT8D1
prerank,random715,-0.30230243671880996,-1.1479968304053938,0.20385232744783308,1.0,1.0,38/98,27.15%,AC023282.1;LINC01150;AC025181.2;TONSL-AS1;LINC01637;ATP4A;ERFE;AC135068.2;AC009090.1;IGLL1;AL451086.1;SEPTIN14P24;AL122008.2;RNASE7;AC017104.2;GGTLC3;FSTL5;TRBV15;TRIR;LINC02373;AL512590.3;LINC00278;TRAV40;AC044787.1;AC243967.2;AL139801.1;GK-AS1;PCNPP1;TXN2;KCNJ4;VDAC1;AP003352.1;EPS15L1;LINC02572;MORN2;CST7;HOXA-AS2;SSC5D
prerank,random721,0.28562148107024476,1.1473607963885581,0.16483516483516483,0.8853684015348249,1.0,20/98,12.67%,ZNF100;CCDC93;PRPF3;ZHX2;GCC2;IFI16;PLEKHM1P1;USP18;AC107375.1;CLDND1;UVSSA;SBDSP1;MTCYBP23;HLX-AS1;ABCA10;MYBL2;PPP1R12A-AS1;AC092747.4;KDM2B-DT;HIC2
prerank,random193,0.28276758404221186,1.1467777307556493,0.15730337078651685,0.876103167277197,1.0,20/98,13.91%,TCF19;KLRA1P;BHLHE41;LTN1;LARP4;ACAT2;TMX3;ZBTB21;AL031602.1;AL645929.2;TMEM248;ZC3H11B;RCC2-AS1;CCDC77;IST1;AC025171.5;ZNF658;AP000977.1;H2AC10P;RBBP4
prerank,random704,-0.30066227201949064,-1.1464332040571086,0.18769230769230769,1.0,1.0,26/98,24.01%,AP2S1;GNA15;AC099811.3;AC100801.2;RNA5S9;ZNRF2P1;BRICD5;CLRN3;AC096577.2;RN7SL199P;HIVEP3;BMS1P8;KCNS1;TBC1D3E;AL583722.3;RHBDF1;AC005943.1;NDUFA4L2;KIFC3;AGXT2;RPS6P25;NTAN1;DENND2B;MIR663A;RNF11;ASB9
prerank,random552,0.2837035860096932,1.1458478064757922,0.15702479338842976,0.8695680037448592,1.0,23/98,12.80%,LINC01480;PNISR;ATF2;SRP19;METTL8;TRIM25;GOLGA7;POGLUT1;CCDC66;SPCS3;SNHG1;ATF4P3;TRGC1;SMCR8;HESX1;MAML1;RCC2-AS1;KANSL2;ARHGAP19;IGKV1D-12;ZNF451;AP005482.4;AC026770.1
prerank,random743,0.2870930682318098,1.143688317221629,0.14868804664723032,0.8710215111340264,1.0,23/98,16.34%,PSMD6-AS1;PUS10;SARAF;SMC6;LINC01781;OTUD4;AP000345.2;FAM133B;NUDCD1;CASP1;PROCR;YEATS2-AS1;ZNF527;ZC3H11A;HS2ST1;MBNL2;DCAF4;AC133435.1;NUDT9P1;TTC27;AL390037.1;CCDC97;CBX3P4
prerank,random73,-0.2991936385390652,-1.1419883053319446,0.19099378881987578,1.0,1.0,32/98,26.13%,ELOB;ARRB1;URGCP-MRPS24;MIR497HG;HES5;RN7SL471P;MIR4540;PYGL;Z83844.3;DNM1;AP001471.1;AC124944.1;AC068137.1;SIGLEC12;SENCR;AC068025.2;ZSCAN16-AS1;AL080243.4;DHRS4L1;ADM5;ZNF112;RNU6-313P;KITLG;OVCA2;AC093525.5;ASCL4;SLC8A3;AC006077.2;ATP6V1B2;VAC14-AS1;AC007786.1;NKX6-3
prerank,random579,-0.3053588775274929,-1.141874149497102,0.20853080568720378,1.0,1.0,25/98,16.96%,AC004882.4;AL033397.2;GLYATL2;AC011939.2;IGSF23;AC090377.1;RPSAP1;AL049844.1;EXOC1L;AC100803.1;AC092960.3;AC079915.1;AC095060.1;AL121949.1;AL139039.2;CIRBP-AS1;BACH1-IT3;AC078816.1;AC069368.2;RPLP1;GPR20;AP001922.5;AC016727.3;CYP27A1;COX6CP18
prerank,random239,-0.3042197022380256,-1.1386986231142588,0.1984375,1.0,1.0,30/98,22.26%,MEIS3P1;CTAG2;CTSA;TOR4A;AC092171.1;AC079809.1;LINC02211;AC092123.1;NRIP2;AC105384.2;AC026120.1;TJP2;AC110792.4;AC138969.3;NRBF2P3;MIR4677;TRIR;MAZ;RELN;CFAP52;RPS7P14;GPR87;AC079140.6;AL356215.1;MIR339;AL139801.1;AL596325.2;ATOH7;ZNF66;PRKAR1B
prerank,random800,-0.30188765521267663,-1.1377393772365385,0.19906687402799378,1.0,1.0,27/98,20.00%,TIMP1;PRSS57;SLC31A1;AC004552.1;CTDNEP1;ASL;MARVELD1;PAQR7;AC135068.2;AL118556.2;MIR6724-4;AL160314.1;LINC01465;ACKR1;RBPMS-AS1;TBC1D22A;AC012668.3;AL445363.3;AP003498.2;RNU6-1262P;AL121928.1;AC021979.3;PIANP;AC124283.1;AC100801.1;AC068790.6;PTGIR
prerank,random972,-0.3050058127796102,-1.1368425453957949,0.18902439024390244,1.0,1.0,21/98,16.08%,CD300C;ASB13;AC022146.2;AC069431.1;ZNF346-IT1;DBH;PITPNA;EIF3LP3;AC108448.3;AC068189.2;AC016549.1;AC018616.1;TPTE2;TATDN1P1;CD1B;UBB;AKR7A2;RNA5SP109;LINC02128;AC011139.1;C1DP3
prerank,random399,-0.3021237626576044,-1.1355535543007116,0.2248427672955975,1.0,1.0,31/98,25.52%,HADHA;AC007969.1;MIR6124;JOSD2;AC020917.1;AC010653.3;LAMTOR2;RNA5-8SN3;RNU6-1255P;AC010620.1;AL138749.1;RPL23AP20;AC008649.1;CD86;AC091939.1;ZBTB45;SETP8;AC254562.2;FOXH1;TOP1MT;TRBV6-7;AC098818.1;AC008440.1;AL050331.1;RPL12P15;SLC38A10;CHDH;DHX8;C1DP1;CDKN2B-AS1;AC004846.1
prerank,random483,0.2795269893101514,1.13551942626705,0.18032786885245902,0.9118105168128573,1.0,21/98,14.69%,AEN;NTNG2;MORF4L2;CCT6P1;PLEKHG7;FAM114A2;TRAM1;CBFB;USP47;ERO1B;PSMD5;CCDC90B;DHX33;ZNF10;ZNF687;ERBIN;MMS22L;LRP5L;SPTLC1;BTF3P7;EXPH5
prerank,random188,-0.3011186534114838,-1.1351538062907642,0.19440124416796267,1.0,1.0,31/98,21.15%,AC106820.2;AC004552.1;TRAJ51;AC133555.4;ARL5C;SCARNA21;RNU6-652P;CDC34;FNDC4;AC013355.1;RN7SL517P;AC093525.9;AC136601.1;CTAGE14P;AL391650.1;ALPP;AC097637.3;UBBP1;GUK1;AC018635.1;BMPR1B;FDFT1;AC098591.2;PWAR5;PPM1A;RPL7AP66;FBXW9;MOSPD1;SUFU;EVI5;LINC02265
prerank,random879,0.2786664446395233,1.1335529775829232,0.18457300275482094,0.9123338999703784,1.0,21/98,12.42%,BTN2A2;TRA2A;HMGCS1;TLE1;ETFBKMT;MORN1;NBN;REV3L;NAE1;ZNF638;AC012313.3;MTR;ENOSF1;ZNF117;AC138150.2;SLC30A1;CASP17P;ZNF778;DOCK8;NBPF25P;KCNS3
prerank,random212,-0.3017485436799546,-1.1324260899148004,0.23307086614173228,1.0,1.0,24/98,18.75%,ARPIN;FTH1P2;ARPC4;FTH1P16;LSM3P3;SIAH2;LINC01637;AC103810.6;SEC1P;HCRTR2;AC063965.1;AC008747.1;AC112496.1;AC023787.3;ENKD1;SLC22A18AS;AL603766.1;CTDSP1;MIR7113;AL590233.1;ST6GALNAC3;AANAT;TMSB4XP2;LDHA
prerank,random778,-0.29898117149047865,-1.131655912028496,0.22620904836193448,1.0,1.0,39/98,27.47%,CYB5R2;AC127496.6;SLC7A7;C20orf27;LINC02018;EIF6;YBX1P10;COL23A1;UGT3A1;KRT18P52;RNASE4;SLC2A9;FAM138B;SRPK3;AL590068.1;AC007622.2;AC018635.1;E2F3-IT1;GPR137;RASL10B;CRHBP;DMGDH;ICAM5;AC079140.6;AL590233.1;AL139095.2;AL589647.1;USP5;RPS27AP12;AC098818.1;AC091564.2;EIF3F;CCM2;P2RY14;AL355073.2;AC109809.1;AL353743.4;AL158077.1;PTENP1-AS
prerank,random723,0.280230933897203,1.1311201775003643,0.19896640826873385,0.9161585054371045,1.0,14/98,7.11%,ARID5B;CEP120;USP28;ABCG1;TIAF1;AC007881.3;DHFR2;BACH2;UBE2C;ADCY7;FBXO48;HMGB1P6;CEP128;AC234031.1
prerank,random862,0.2786518337597136,1.130593051533018,0.17866666666666667,0.9070422452421678,1.0,23/98,16.78%,ZKSCAN7;HSPA13;CYSLTR1;MED28;CFAP44;ZBTB10;SPART;FAIM;CCT6P3;ZKSCAN3;SON;LINC00426;AC068134.3;NOS3;SLC20A2;AC010285.2;AC022107.1;CIAO1;PSMA8;AL357153.1;AC080162.1;AL158071.3;DISP2
prerank,random575,-0.2975394261538157,-1.1284925740107858,0.21580547112462006,1.0,1.0,32/98,23.94%,TSPO;DYRK1B;AC068298.1;AC025187.1;HNRNPA1P34;AC010320.4;PPIAP62;AL133372.3;ME1;AC126755.3;AL139280.2;SIGLEC15;S100A2;FAM221B;PCBD1;AC073046.1;AL451123.1;AC007922.5;NDUFS7;ASIP;SLC12A9-AS1;LINC01492;NRSN1;ZEB2-AS1;AC004908.3;XCR1;IL24;AC008696.1;AC098476.1;AC103923.1;AC244034.3;CLDND2
prerank,random332,-0.295504899083388,-1.1282415708338231,0.24324324324324326,1.0,1.0,35/98,23.04%,RTL8C;FSCN1;LAMTOR2;RPS6P22;AC011487.3;PSMD7P1;NDUFB1P2;AC013474.2;LINC01827;ATP6V1G1P4;AC105118.1;AC073896.1;AKAP8L;STAC2;AC006538.2;AC117394.2;AL121988.1;TGFB1;JMJD8;H4C6;AC008278.1;RBMXL2;AL157871.1;RPL21P32;KRT17P1;AC099494.2;AC003005.2;PMEL;AP005264.5;AC069549.1;AP005717.2;CABIN1;PRKAR1B;AC016586.1;AC092687.3
prerank,random325,-0.2959546287057015,-1.1261166445617228,0.2070015220700152,1.0,1.0,25/98,26.59%,ZNF784;AC067930.4;AC067817.2;UCA1;RN7SL560P;LINC00331;MIR572;KLF17P1;AC008750.8;AC079336.5;AC145207.2;AL138720.1;RPL17P10;CPSF1;AL096870.1;PPP1R14BP2;ESRRB;CYBB;ABCC9;SPARC;IGLV3-13;AC098582.1;GNAO1;NLRP9P1;HOXA-AS2
prerank,random139,0.2798455917344431,1.125332037839337,0.2028985507246377,0.9309446325944325,1.0,27/98,21.66%,ZKSCAN7;AC048341.1;SNRNP48;ATP2C2-AS1;IGHV3-20;CWF19L2;ZSCAN9;GATAD1;LINC02021;SCN4A;KCNQ4;CABLES1;AC012063.1;WDR12;SCYL3;CPEB2;ZNF667;AC011313.1;CCDC97;UFL1;AC245297.1;MED6;SLC26A2;MT2A;PSMA5;TAOK2;GLS2
prerank,random219,-0.29755451775175135,-1.1250788728493417,0.23113964686998395,1.0,1.0,23/98,16.60%,FTH1P12;JAML;SNORA2B;MTRNR2L1;FIG4;AC090398.2;RPS26P35;AC060814.5;APOC2;AL359385.2;AC073349.2;EPHA3;AC091564.6;AC005828.1;ANK1;AC025048.4;RSPH6A;CD86;AL136295.4;AC091982.3;AC097634.4;AC246680.1;B4GALT3
prerank,random316,-0.2988927903597308,-1.1250546753228128,0.22274143302180685,1.0,1.0,22/98,14.22%,SNORD91B;CD4;NARF;CD63;CCDC88B;AC090515.6;AC012464.3;AC011322.1;TAF6L;LINC02141;AC010409.1;AP000812.1;TPTE2;RBP7;AC023830.3;RNU6-177P;ELAVL3;VAT1L;AL031685.2;AL445524.2;NPM1P37;LINC01565
prerank,random372,-0.29373833643340685,-1.1244713548988587,0.22397476340694006,1.0,1.0,21/98,17.86%,FTLP2;CLEC4G;C4B-AS1;VMO1;MPL;CTNNA1P1;ALG1L3P;MGST1;Z93403.1;AC058823.1;RPL31P12;FAM207BP;RNU6-137P;RUNDC3A-AS1;ITGA7;H1-4;GYG1;AGER;TRAV40;RPS10P2;RNU6-1057P
prerank,random684,0.2750649767731245,1.1229666761838355,0.18950437317784258,0.933797799895233,1.0,28/98,19.98%,LYG1;GFPT1;LCLAT1;AC093157.1;AC009318.3;SKP2;PURA;ZNF546;PTPRA;RBM39;SMAD4;GATAD1;SLC7A6;TMEM107;RANBP2;BRSK1;IPO11;AL354740.1;C4orf3;AP005264.1;CCDC130;AL590714.1;ITFG1;WDR37;AC131011.2;ESM1;WDR34;SLC9C2
prerank,random528,-0.29629077565146683,-1.12243106481693,0.22727272727272727,1.0,1.0,24/98,20.19%,AL512378.1;AL160270.1;AC104564.5;IDH1-AS1;PRDX2;AC000050.3;AP002893.1;AC003666.1;SNORD66;RUNDC3A;AL358472.6;AC008429.1;MAP3K20;AC104306.1;RPL7AP53;NAP1L1P3;AC092745.1;MIR126;SNORA31;SLC35D2;LPP-AS2;ARHGAP10;GOLM1;AC006122.1
prerank,random461,0.27676520816554445,1.121218683456608,0.19270833333333334,0.9331990433128394,1.0,23/98,15.04%,SERPINI1;THAP6;CEP76;LIMA1;NCK2;ZNF669;TMEM260;NCK1;SPART;FAM172BP;LINC02615;GPR107;SLC25A12;ZKSCAN4;IGHV3-22;YEATS4;CACNB2;CEMP1;NDUFC1;SUCNR1;STAG3L5P-PVRIG2P-PILRB;AC040160.1;SH2B1
prerank,random660,-0.29513809631254756,-1.1202422608912048,0.2222222222222222,1.0,1.0,23/98,20.07%,AP001816.1;AC009005.1;AC034229.2;LINC02366;RNU2-30P;FP671120.1;AL078587.1;LRRC10B;AC073592.1;RPL31P12;AC024267.2;LINC01531;PNMA6A;AC087385.2;FAM138E;GCHFR;ZBED6;LAMP1;AC091181.1;AC108463.1;AC007009.1;MCRIP1;AC021739.4
prerank,random244,-0.29568310448506796,-1.1192436785584807,0.222052067381317,1.0,1.0,37/98,30.30%,AGPAT2;SNORA58;MAN1B1-DT;ICAM4;AC013355.1;HSPA1A;PSENEN;SLC6A9;AL354702.2;AC026412.2;SNORA15B-1;TBX2;TGFB2-AS1;GIMAP1-GIMAP5;HNRNPUL2-BSCL2;NAP1L1P3;AC010332.1;PRPS1L1;FO082796.2;CPSF1;TUBA4A;CCDC144NL;AC003682.1;HNRNPA1P21;SOX2;TAF15;LGALS9DP;MIR766;KRTAP5-AS1;LINC01251;LRRC46;AC026410.1;AC106782.2;LINC01011;EHMT2;MRPL21;TBCEL
prerank,random459,-0.29500170419889393,-1.1190583163396435,0.2368,1.0,1.0,28/98,22.74%,KCNC3;AC079305.4;AC021321.2;AL121809.3;TAGLN2;JAZF1;AC090617.7;AC006583.1;AC007326.4;FAM90A20P;HSPE1P5;CADM2;CHCHD5;CA15P2;ZNF628;SNORA54;MYOF;APOA1-AS;RTN3P1;TMEM217;ATG101;SNX8;SULT1A3;MEG3;RNU6-1157P;RPL8P2;AL356157.2;PAX1
prerank,random288,0.27734898978183314,1.1184568528707044,0.209366391184573,0.9406770129884604,1.0,29/98,23.48%,SENP1;EPC1;ZNF720;TMX1;KIR3DX1;PIBF1;ZNF699;TEKT2;ZNF251;TTC33;AC022098.4;MTOR;STMN1P1;CDC45;BTBD1;SNX27;KTN1;LYPLA1;TOE1;HOXB3;HMGN2P21;EPHA2;PLK2;MAFF;LINC01271;CFLAR;ZNF300;AC004477.2;AC079880.2
prerank,random857,-0.29779495560882346,-1.1172340693613478,0.23692307692307693,1.0,1.0,33/98,25.90%,AC007969.1;AC106782.5;AC007387.3;ELOF1;RBPMS2;BCDIN3D-AS1;LINC02829;SNORA30;SPEGNB;SEMA6B;AC008443.3;SCGB3A1;NRP2;AC005726.1;AC015912.1;RN7SL419P;MAFTRR;STOM;PLAAT1;CD300LB;AF038458.1;STAC;LINC01492;AP001324.1;AOC1;PHF23;ZNF552;CCDC12;LINC01819;TRAV38-2DV8;UNC93B2;AL135910.1;SULF2
prerank,random903,0.27637124569515414,1.1167568057067099,0.19895287958115182,0.9395973204709538,1.0,25/98,20.52%,TPD52;AL512306.3;SH3BP5-AS1;BTN3A1;ARHGEF35-AS1;ADCY7;KCNK12;GRAMD2B;AC124045.1;RBM8A;TMEM230;MAP4K3;TRAPPC10;AC068134.3;CLMP;DHX15;KLHL11;BRCC3;EDRF1-DT;RCBTB2;AC018521.1;AL031281.2;TAS1R3;AC034236.2;KCNT1
prerank,random323,0.27759593458837256,1.1151746295122051,0.21690140845070421,0.9384694129625683,1.0,24/98,13.75%,BRCA1;HMGCS1;AC015660.4;CXorf21;WSB1;BARD1;AQP3;ARNILA;NEXN;AC083862.3;AC139795.2;FDX1;TARS3;DNAJB9;CCNJ;KIAA0895L;AC005674.2;AC104564.3;SLC16A6;AC124798.1;ABLIM1;TRDJ3;PRKXP1;PSTPIP2
prerank,random946,0.2789883085238705,1.1134987397902592,0.21643835616438356,0.9375810828884455,1.0,31/98,23.14%,CORO2A;MASTL;AC012184.1;NEAT1;CDC7;IGLV4-69;MAK16;RRAGC;GRIPAP1;LPP;MTOR;LMLN;AC092070.2;ARHGAP19;DCAF4;SLC9A3;SENP8;AL358472.5;PPP1CC;AC007161.3;TMUB2;AC005759.1;KLRC2;TBCE;AC009120.2;FAM171A2;MOCS1;ZNF557;AL109767.1;LRPPRC;OGFOD1P1
prerank,random478,0.2721063136625148,1.1129832367653754,0.18351063829787234,0.9296533445943297,1.0,15/98,12.54%,DUX4L50;TTC12;LAX1;APOBEC3A;FNDC3A;CENPS;SP110;SPSB1;TMTC3;HMGN1;ZNF528-AS1;TAF9;PTPN12;SCN9A;MPLKIP
prerank,random841,0.27413084538029187,1.112782918674879,0.21574344023323616,0.9197960701813143,1.0,23/98,15.32%,TLK1;PARGP1;TMEM181;ZNF165;TMEM260;RNF112;MCM4;HECA;NCAPG;CRCP;CDCA8;ENTPD1-AS1;NCBP3;MIR181A2HG;BZW1;HPN;RASGRF1;SMIM14;SCNN1D;LINC01865;SLC30A6;FAM222A;GOSR2
prerank,random337,-0.29631533738229626,-1.1124623494168546,0.24691358024691357,1.0,1.0,21/98,14.46%,CEBPA;SLC26A6;AC113208.5;AC092316.1;VCAN;CHP1;SRD5A3-AS1;TNNI3;ECHS1;AC005899.4;AC087289.4;RFLNB;ETFB;LRCH2;GPR137;EPHA1-AS1;ATP13A2;AC112218.2;PRND;AC127024.8;NOXA1
prerank,random997,-0.2915165327407846,-1.1122529007104223,0.23771790808240886,1.0,1.0,22/98,17.40%,PAK1;RNPEPL1;RAB1B;IQCD;AL591479.1;GSTA1;FAM25E;ALPL;AL136309.3;NFIA;AC091769.1;CCER2;SDAD1P2;RAMP3;HCN2;ROPN1B;BX322562.1;GLUD2;ANO2;MIR340;FGD6;MIR3939
