Gene	Tscore	Tscoreadjusted
ATP6V1H	1.8919680303071493	0.8919680303071493
HMCES	1.8918621043057422	0.8918621043057422
CNN3	1.8917977022567787	0.8917977022567787
CASC1	1.8917743434805192	0.8917743434805192
STARD7	1.8916693574012515	0.8916693574012515
RPL18P10	1.8914670086420846	0.8914670086420846
L2HGDH	1.8913034374735598	0.8913034374735598
GRAP2	1.8912562291294577	0.8912562291294577
AC024028.1	1.8912410981952745	0.8912410981952745
AC012603.1	1.8909421701100266	0.8909421701100266
AC090181.2	1.8908232485420065	0.8908232485420065
DENND5B-AS1	1.8904454518962506	0.8904454518962506
AL353795.2	1.8904454518962504	0.8904454518962504
MED29	1.8903934767050825	0.8903934767050825
RPS4XP11	1.8903610896845935	0.8903610896845935
ZNF286B	1.8902787003985064	0.8902787003985064
SDAD1P1	1.8902654625205746	0.8902654625205746
CYP4F60P	1.8899470194023316	0.8899470194023316
ALG1L8P	1.8899068874511211	0.8899068874511211
GCSH	1.8898698026034282	0.8898698026034282
ZNF815P	1.8896342872752308	0.8896342872752308
AL390719.1	1.8893884531503973	0.8893884531503973
PCED1A	1.8892879805760414	0.8892879805760414
LINC01825	1.8892058861787422	0.8892058861787422
AC011509.1	1.8889367821865093	0.8889367821865093
AC122713.2	1.8887402020566872	0.8887402020566872
PKD1	1.8883340963278783	0.8883340963278783
NEU3	1.8881718363329913	0.8881718363329913
TTC19	1.8881716085437348	0.8881716085437348
AC079594.2	1.8880623185659184	0.8880623185659184
PMS2P11	1.8877239865956126	0.8877239865956126
TENM1	1.887722558950927	0.887722558950927
ZNF711	1.8877044584934684	0.8877044584934684
TATDN1	1.8875667548841086	0.8875667548841086
LPCAT1	1.8874556068259918	0.8874556068259918
SLC27A2	1.8873046584436821	0.8873046584436821
ACVR2A	1.8867400717260583	0.8867400717260583
MAGI2	1.8866288553260584	0.8866288553260584
AL158206.1	1.886628601673353	0.8866286016733529
AC020915.1	1.8865413931237707	0.8865413931237707
PEX26	1.8865079653956174	0.8865079653956174
AC021092.1	1.886483121912379	0.886483121912379
GNRHR2	1.8863814225142335	0.8863814225142335
TRBJ2-4	1.886256970232824	0.886256970232824
AC090607.2	1.8854293328191576	0.8854293328191576
C8orf31	1.8853957547955447	0.8853957547955447
AC243919.1	1.8853765022535491	0.8853765022535491
P4HTM	1.8853663731689385	0.8853663731689385
IGLV2-34	1.8853387943996291	0.8853387943996291
RPL9P33	1.885338794399629	0.8853387943996289
MRPS31P5	1.885243776894963	0.885243776894963
KLKB1	1.885176466528225	0.8851764665282249
AL049779.1	1.8850540769444077	0.8850540769444077
PLSCR4	1.8848919197628347	0.8848919197628347
ZAP70	1.8846881849837207	0.8846881849837207
HAS3	1.8846221205804121	0.8846221205804121
MEF2D	1.8845591873421208	0.8845591873421208
TADA2A	1.884275923069406	0.884275923069406
RTKN2	1.8842430809874522	0.8842430809874522
ZNF2	1.884236102136919	0.8842361021369189
FASTKD2	1.884147390212865	0.8841473902128649
DCN	1.8841271448974666	0.8841271448974666
CSNK1D	1.8841193834641201	0.8841193834641201
C19orf81	1.883996450789529	0.883996450789529
ZFPM2	1.8838745616787973	0.8838745616787973
ADAMTS17	1.8838319638639345	0.8838319638639345
PYHIN1	1.8836321164721848	0.8836321164721848
AC005796.1	1.8834845929139565	0.8834845929139565
MPP7	1.8832751666972674	0.8832751666972674
TNIP2	1.8831847744660373	0.8831847744660373
MRPS18B	1.8830982835682275	0.8830982835682275
RBMS1P1	1.8830436664567058	0.8830436664567058
ROR1	1.8830253119700346	0.8830253119700346
PRR29-AS1	1.8826595436698867	0.8826595436698867
RPL21P12	1.8826321460838693	0.8826321460838693
LETMD1	1.8822987147223031	0.8822987147223031
AL121603.2	1.8821887401209738	0.8821887401209738
RALGAPA1P1	1.882132466324945	0.882132466324945
INE1	1.8819526147142467	0.8819526147142467
GAL3ST4	1.8819151092058939	0.8819151092058939
BX537318.1	1.881674934076256	0.881674934076256
ROBO1	1.8816290468714625	0.8816290468714625
TCFL5	1.880987681042991	0.8809876810429911
AL590640.2	1.8809603121561158	0.8809603121561158
AC099332.2	1.8805413492225684	0.8805413492225684
PARP4P1	1.8803843924055226	0.8803843924055226
DCP2	1.880263411733004	0.8802634117330039
CACNB4	1.8802560041324572	0.8802560041324572
AC068987.2	1.880151059086289	0.8801510590862891
AC022150.4	1.8800641206902566	0.8800641206902566
AL117339.5	1.8798458572607462	0.8798458572607462
PSME2P2	1.8797049142120643	0.8797049142120643
SNCB	1.8796685619060767	0.8796685619060767
SPRYD7	1.8794057179391253	0.8794057179391253
BCOR	1.879217813787631	0.879217813787631
AC114341.1	1.8791322252016562	0.8791322252016562
AC008393.1	1.879024042758178	0.8790240427581779
LBHD1	1.8787840715847537	0.8787840715847537
AC068724.5	1.8783460054194372	0.8783460054194372
FBXO32	1.8783396705911486	0.8783396705911486
MRM2	1.8783318853457056	0.8783318853457056
SNORD116-18	1.878247385443808	0.878247385443808
POP4	1.8782239622302974	0.8782239622302974
SVEP1	1.87819270826196	0.87819270826196
TMEM59L	1.8781868172077574	0.8781868172077574
AC011416.3	1.878079504823823	0.878079504823823
AL161909.1	1.8780539283853281	0.8780539283853281
PLCG1-AS1	1.8780342902057199	0.8780342902057199
DUBR	1.8779334908696712	0.8779334908696712
COL6A2	1.8779037389882516	0.8779037389882516
CRLS1	1.8778343478886919	0.8778343478886919
RPL26L1	1.8777353613924526	0.8777353613924526
TMEM25	1.87762444517508	0.8776244451750801
CDS1	1.8775225306985959	0.8775225306985959
MAMDC4	1.8774324998942704	0.8774324998942704
ABCB9	1.8773143608699552	0.8773143608699552
HTR2B	1.8772445626226784	0.8772445626226784
AC012291.3	1.8772326282561944	0.8772326282561944
AL121899.4	1.8770623885042121	0.8770623885042121
ASXL2	1.8769293738859734	0.8769293738859734
RRNAD1	1.8767219202418157	0.8767219202418157
EHMT1	1.8766652796254388	0.8766652796254388
TEX101	1.8765508795646315	0.8765508795646315
AC007834.2	1.876451857899586	0.8764518578995859
MAGI2-AS3	1.8763931863949321	0.8763931863949321
COPS7B	1.8762371829648372	0.8762371829648372
OR10G3	1.8761663039293714	0.8761663039293714
ZNF440	1.876135727376196	0.876135727376196
AC073359.1	1.8760204361129804	0.8760204361129804
CEACAM16	1.8756070346804739	0.8756070346804739
SREBF1	1.875218874825684	0.875218874825684
EOMES	1.8750396463548065	0.8750396463548065
AC092295.2	1.8749489990047783	0.8749489990047783
TRIP4	1.874676528571641	0.8746765285716409
RAG1	1.8746677701433672	0.8746677701433672
AC006111.3	1.8746014032093057	0.8746014032093057
HMGN2P5	1.8743892300198424	0.8743892300198424
RABGEF1	1.8743630911385238	0.8743630911385238
RNU6-5P	1.8739762891601668	0.8739762891601668
IGLV2-33	1.8739521851471679	0.8739521851471679
SYBU	1.8738732741783821	0.8738732741783821
IGHV2-26	1.8738057906479844	0.8738057906479844
FBXO21	1.8737999818246125	0.8737999818246125
AC092636.2	1.8737587322902207	0.8737587322902207
MPPED1	1.8737587322902207	0.8737587322902207
RN7SL388P	1.8737587322902207	0.8737587322902207
NR3C1	1.873516442138924	0.8735164421389241
PAIP2B	1.8733436773802359	0.8733436773802359
BIN3	1.8732364676593847	0.8732364676593847
RNF111	1.8729909555996513	0.8729909555996513
IL15RA	1.8729560036649895	0.8729560036649895
SEMA5B	1.872702333008669	0.872702333008669
PTPRR	1.8725983093623484	0.8725983093623484
ADORA2A-AS1	1.8719083382481312	0.8719083382481312
CCDC24	1.8717762558489552	0.8717762558489552
MIR6787	1.8716149742644779	0.8716149742644779
SH3BGR	1.8715825752982058	0.8715825752982058
UGGT1	1.8715410293199481	0.8715410293199481
AL513218.1	1.8711240081243365	0.8711240081243365
SCAT1	1.8710357506683184	0.8710357506683184
PDE4DIP	1.870888586683787	0.870888586683787
IGSF8	1.870837821787662	0.870837821787662
AC010834.1	1.8708286933869704	0.8708286933869704
HCG17	1.8705857510829624	0.8705857510829624
AC008695.2	1.870065639520983	0.8700656395209829
CFLAR	1.8699431463290355	0.8699431463290355
AC020743.1	1.8696564821792003	0.8696564821792003
IGKV2-30	1.8693420337347884	0.8693420337347884
SNX19P3	1.8689299823705845	0.8689299823705845
ITPR1	1.8688102568367597	0.8688102568367597
BLCAP	1.8687283899446216	0.8687283899446216
CCDC6	1.8682491840908928	0.8682491840908928
PRDM5	1.8680146138794658	0.8680146138794658
R3HDM1	1.8679914616630586	0.8679914616630586
IGLV6-57	1.867924136206313	0.867924136206313
SNORA70	1.8678225550346539	0.8678225550346539
AL355999.1	1.8677183967420194	0.8677183967420194
NUP62CL	1.8676631587029384	0.8676631587029384
AC009133.1	1.8676231763495446	0.8676231763495446
MIR1244-3	1.867034785519003	0.867034785519003
TM4SF19-AS1	1.8669830683167499	0.8669830683167499
AL590560.3	1.8669483584985422	0.8669483584985422
ARHGEF16	1.8665880853760861	0.8665880853760861
H4C5	1.8656911392247093	0.8656911392247093
CILP	1.8655738295714424	0.8655738295714424
ZNF594	1.8654095204289844	0.8654095204289844
TAOK2	1.8653141099399908	0.8653141099399908
F2R	1.8651156545591758	0.8651156545591758
NPIPB11	1.8649904153239452	0.8649904153239452
MTSS1	1.8649234631813765	0.8649234631813765
FAM169A	1.8648425293084196	0.8648425293084196
AL031432.2	1.864735438836699	0.864735438836699
MIR6793	1.8646150217984347	0.8646150217984347
PHF2P2	1.8646029015570569	0.8646029015570569
AC138951.1	1.8645912598131098	0.8645912598131098
AC025588.1	1.864553667255502	0.8645536672555021
SDF2L1	1.8644033263862159	0.8644033263862159
NHLRC3	1.8643919618096507	0.8643919618096507
TNFRSF25	1.8643645604616823	0.8643645604616823
IGHD3-10	1.8642869032445777	0.8642869032445777
AC007298.2	1.864181308968535	0.8641813089685351
GAPDHP37	1.8641055533045838	0.8641055533045838
PDS5B	1.864094826464771	0.864094826464771
AC136475.6	1.8637610120131902	0.8637610120131902
TGFBRAP1	1.863317429436543	0.8633174294365431
TRBV7-7	1.863309570914125	0.863309570914125
AP001628.1	1.8631703736361998	0.8631703736361998
AC023296.1	1.8626153753506522	0.8626153753506522
CNDP1	1.8625719479831788	0.8625719479831788
TRAV8-4	1.862444929441456	0.862444929441456
ZNF197-AS1	1.8623125657326023	0.8623125657326023
RBMX	1.8622038066595152	0.8622038066595152
TRIM26	1.8621351413448526	0.8621351413448526
AC016590.1	1.8620012649302147	0.8620012649302147
POP5	1.8619067477716627	0.8619067477716627
KIF1B	1.8618798412916355	0.8618798412916355
AC091059.2	1.861869786158249	0.8618697861582489
KRBA2	1.8618513600179059	0.8618513600179059
SNORD19B	1.861764007562514	0.8617640075625139
GRHL3-AS1	1.861593459397674	0.861593459397674
U2AF2	1.8615223062923123	0.8615223062923123
DPH5	1.8613467259580934	0.8613467259580934
NCKAP1	1.8613149838255156	0.8613149838255156
ZMYM4	1.861298491393577	0.8612984913935771
TEX22	1.8612897740963845	0.8612897740963845
RN7SL213P	1.8612668681440285	0.8612668681440285
AL391840.3	1.8611188586210325	0.8611188586210325
AL034550.3	1.8610866297509028	0.8610866297509028
IGHJ1P	1.8610476496026676	0.8610476496026676
AC022966.3	1.8610370355176202	0.8610370355176202
LINC00582	1.8610042937604647	0.8610042937604647
AC010864.1	1.860950578956958	0.860950578956958
TMBIM7P	1.8609337763613407	0.8609337763613407
NIT1	1.8609116428983299	0.8609116428983299
IGKV3-7	1.8608938115034632	0.8608938115034632
TRPC6	1.8605620899835116	0.8605620899835116
RHBDL1	1.860540894008461	0.8605408940084609
AC131571.1	1.860400052613309	0.8604000526133091
AL353746.1	1.8603807734414977	0.8603807734414977
SRGAP2	1.8601898342863592	0.8601898342863592
LINC00402	1.8600444171894785	0.8600444171894785
AC004837.4	1.859984768353191	0.8599847683531909
SYNJ2BP	1.8598446845696914	0.8598446845696914
PARD3B	1.8595840662498657	0.8595840662498657
KDM5B	1.859345446428188	0.859345446428188
TLR4	1.8593212024769437	0.8593212024769437
LAP3	1.8590117802555728	0.8590117802555728
LRRC47	1.858965818921271	0.858965818921271
MAGOH	1.8589402023726151	0.8589402023726151
ATP6V0E2	1.8587514098987077	0.8587514098987077
AC103810.3	1.8587487739768078	0.8587487739768078
MCM3AP	1.858585606479635	0.8585856064796351
API5P1	1.8585562766583221	0.8585562766583221
LINC02478	1.8585098536202513	0.8585098536202513
SMG8	1.8584905182899347	0.8584905182899347
COX17	1.8584630298328169	0.8584630298328169
KIF5C	1.8583384490542099	0.8583384490542099
RPSAP9	1.858146611490591	0.8581466114905909
SCARNA4	1.8581403127845015	0.8581403127845015
LIPT2	1.8580473002392206	0.8580473002392206
ABHD16A	1.8580420177960724	0.8580420177960724
PBDC1	1.8578821918843431	0.8578821918843431
FOXJ2	1.8576866207561733	0.8576866207561733
NOC2LP1	1.8576730905498384	0.8576730905498384
AC004492.1	1.8575988981148799	0.8575988981148799
AC006518.2	1.8575867049071373	0.8575867049071373
ZNF395	1.8575578887477067	0.8575578887477067
ZDHHC9	1.8575258512698325	0.8575258512698325
TNFSF11	1.8575241198252521	0.8575241198252521
SDR42E2	1.8574383634307634	0.8574383634307634
PCDHGB3	1.8574228088957812	0.8574228088957812
RNU1-153P	1.8571535168556255	0.8571535168556255
AC008655.2	1.8570340783638608	0.8570340783638608
AL627309.2	1.8567660519895235	0.8567660519895235
AL359715.2	1.8567599258507606	0.8567599258507606
SDR42E1P5	1.8567203387598323	0.8567203387598323
STAM	1.8566949628836267	0.8566949628836267
LNX2	1.8566660082052282	0.8566660082052282
AC109460.1	1.8566647013031707	0.8566647013031707
AC109635.5	1.8564514346382865	0.8564514346382865
MMP27	1.856237194439619	0.856237194439619
ASH1L-IT1	1.8559785797658384	0.8559785797658384
RNU6-388P	1.8555792023499509	0.8555792023499509
ACTR8	1.8555343974739895	0.8555343974739895
BBS12	1.8553913448699493	0.8553913448699493
CRIM1	1.8553685805012088	0.8553685805012088
C10orf105	1.855133792956742	0.855133792956742
MIR4720	1.855123160543357	0.8551231605433569
AC092658.1	1.8550380090258736	0.8550380090258736
ZNF324B	1.8549286439712331	0.8549286439712331
ZNF343	1.8548739998749038	0.8548739998749038
GPR17	1.8547194717548317	0.8547194717548317
PDXDC1	1.8546854515385884	0.8546854515385884
ENTPD3	1.8546341726927607	0.8546341726927607
AC007114.1	1.8544061381368082	0.8544061381368082
PMPCB	1.854381691198351	0.8543816911983511
ERMP1	1.8543364284547426	0.8543364284547426
NAPG	1.8542685154293124	0.8542685154293124
AMD1P1	1.8541250678510501	0.8541250678510501
EIF3J	1.8539452764128879	0.8539452764128879
MESTIT1	1.8538969404429084	0.8538969404429084
LRRC24	1.8538520240318257	0.8538520240318257
NAIPP4	1.8538380361593967	0.8538380361593967
CATSPERB	1.8537001434249234	0.8537001434249234
APOBEC3B	1.8535483901130818	0.8535483901130818
BAZ1B	1.8535437239459476	0.8535437239459476
AC006449.3	1.8531994896712767	0.8531994896712767
SAPCD2	1.8531457918546708	0.8531457918546708
AC102953.2	1.853064587524436	0.853064587524436
AL592494.2	1.8530613247940777	0.8530613247940777
ZNF615	1.8530172677479693	0.8530172677479693
CERKL	1.8529820404017112	0.8529820404017112
LAMP2	1.8529687605445808	0.8529687605445808
AC093642.2	1.8529598108135794	0.8529598108135794
PLEKHM1	1.8528445564358698	0.8528445564358698
ZNF404	1.8525651520269322	0.8525651520269322
DLEU2	1.8524554825249964	0.8524554825249964
AGPAT4	1.8520546903469468	0.8520546903469468
ZNF133	1.8518137403738482	0.8518137403738482
SH3D21	1.8517092215194388	0.8517092215194388
ANK3	1.851679661400761	0.8516796614007609
AL591424.1	1.8515855490662294	0.8515855490662294
ZNF70	1.8511966729106948	0.8511966729106948
TMEM204	1.8509611219003441	0.8509611219003441
SLC26A8	1.8507601561329547	0.8507601561329547
AC041005.1	1.8504271698754013	0.8504271698754013
NME6	1.8502985494596793	0.8502985494596793
DGLUCY	1.850078122174653	0.850078122174653
SMIM11B	1.85005289167499	0.8500528916749901
TRGVB	1.8496982585813135	0.8496982585813135
UTP11	1.849542895602152	0.849542895602152
NR4A2	1.8493929147014079	0.8493929147014079
BCL9L	1.8492928138298412	0.8492928138298412
TM2D2	1.8491993596856666	0.8491993596856666
PTCH1	1.8491099197226386	0.8491099197226386
APOL2	1.8489877785608804	0.8489877785608804
AL391834.2	1.8487264013834357	0.8487264013834357
UBE2B	1.848631897379911	0.848631897379911
ZNF718	1.8486192455681265	0.8486192455681265
LINC01952	1.848240217838041	0.848240217838041
FAM174A	1.8481293768166942	0.8481293768166942
AL138724.2	1.848088173032139	0.848088173032139
AP005482.2	1.848072772040181	0.848072772040181
AL121832.2	1.8479917707169793	0.8479917707169793
LINC02246	1.847922255537109	0.8479222555371091
POM121C	1.8479207215693416	0.8479207215693416
AL135926.2	1.847645286154319	0.8476452861543191
FBF1	1.8476407906131538	0.8476407906131538
ALMS1	1.84750578342049	0.84750578342049
KCP	1.847397961541956	0.847397961541956
SDHD	1.8473899605034265	0.8473899605034265
HOXA2	1.8467968841299918	0.8467968841299918
MKKS	1.84677804121861	0.8467780412186099
TEX2	1.8465806351209195	0.8465806351209195
ATP5PF	1.8465635343123066	0.8465635343123066
LINC02341	1.8463474169148435	0.8463474169148435
PTGS2	1.8462604476847997	0.8462604476847997
KSR2	1.8461989989393055	0.8461989989393055
ZHX3	1.8459768328597135	0.8459768328597135
MDK	1.8453996791144467	0.8453996791144467
DNM1P33	1.8451745881353312	0.8451745881353312
ZNF263	1.8451456809768394	0.8451456809768394
FARSB	1.8448343054964174	0.8448343054964174
AC005332.6	1.844782312931372	0.8447823129313721
CCSER1	1.8446452308775518	0.8446452308775518
KIAA1586	1.8443439286020202	0.8443439286020202
CLNS1A	1.8442945135770121	0.8442945135770121
TMEM50A	1.844227776071795	0.8442277760717951
LINC00652	1.8441039199716358	0.8441039199716358
GLS2	1.8440067512693223	0.8440067512693223
STAT3	1.8438172266285997	0.8438172266285997
RALY-AS1	1.843752421096673	0.8437524210966729
ANKRD19P	1.8437500000000002	0.8437500000000002
BAIAP2L1	1.843567916301956	0.843567916301956
AC026273.1	1.8434443137511638	0.8434443137511638
INTS6P1	1.8434443137511638	0.8434443137511638
CLIC4	1.843383382867306	0.8433833828673061
PKP4	1.8432426742706847	0.8432426742706847
AC004951.4	1.8432236696132402	0.8432236696132402
AC090579.1	1.8431083343760466	0.8431083343760466
BACH1	1.8427044644910748	0.8427044644910748
ACER2	1.8425435342659593	0.8425435342659593
AC006213.2	1.8423558193410254	0.8423558193410254
ACTR3	1.842090631252344	0.842090631252344
MIEF2	1.8419146035765337	0.8419146035765337
SNORD2	1.8418367174957881	0.8418367174957881
AKNA	1.841813303765986	0.8418133037659861
LINC00323	1.8417034371544438	0.8417034371544438
AC005050.3	1.8416204539997854	0.8416204539997854
AC008752.4	1.8414518037926684	0.8414518037926684
RERE-AS1	1.8413013036533117	0.8413013036533117
OGFOD1	1.8412690905201932	0.8412690905201932
MAP3K2-DT	1.8412664330680626	0.8412664330680626
AC005052.1	1.8410127819331152	0.8410127819331152
ARL6	1.8409149481528477	0.8409149481528477
AL590762.1	1.840792705057612	0.840792705057612
PRKRIP1	1.840357118875927	0.8403571188759269
AC018755.1	1.8401099191821904	0.8401099191821904
CYP7A1	1.8400285107289385	0.8400285107289385
AC092794.1	1.8399925591266404	0.8399925591266404
TSHZ2	1.8396659681466456	0.8396659681466456
AC040162.3	1.8396354008009939	0.8396354008009939
KNOP1	1.839565722978489	0.839565722978489
FP325311.1	1.8394797635756226	0.8394797635756226
EYA1	1.8394797635756226	0.8394797635756226
MLEC	1.8391176945122125	0.8391176945122125
ZNF236-DT	1.8390215559689893	0.8390215559689893
EIF2S2	1.8387032045807306	0.8387032045807306
CAMK2B	1.8385686896854894	0.8385686896854894
CCDC38	1.838317842687446	0.838317842687446
AC016026.1	1.838317842687446	0.838317842687446
AC243965.1	1.838105427675428	0.8381054276754281
C3orf33	1.838012574359525	0.838012574359525
AC092296.2	1.8378969708931447	0.8378969708931447
AL358613.3	1.8373992956938143	0.8373992956938143
LYPD9P	1.8372993919367073	0.8372993919367073
TCEA1P2	1.8372125990223804	0.8372125990223804
C1QTNF3	1.8370031459458005	0.8370031459458005
Z99129.3	1.8369756529009762	0.8369756529009762
TTC31	1.8369163112897058	0.8369163112897058
CYP20A1	1.8365495214138483	0.8365495214138483
ECSCR	1.8364298667213474	0.8364298667213474
EHD3	1.8363831365388161	0.8363831365388161
C1QTNF3-AMACR	1.8362321301939293	0.8362321301939293
EFNB2	1.836196346329942	0.836196346329942
MED11	1.8360107229766918	0.8360107229766918
AC012186.2	1.835997045194633	0.835997045194633
NUDT19	1.8359685136594617	0.8359685136594617
PLEKHN1	1.8357227561213036	0.8357227561213036
AC005104.1	1.8356647917161186	0.8356647917161186
HEXIM1	1.8354540333336606	0.8354540333336606
ZNF18	1.835452533437072	0.8354525334370719
AL590068.4	1.835347801305633	0.835347801305633
AL121753.2	1.8352489825901799	0.8352489825901799
AP005136.4	1.8351750518150869	0.8351750518150869
TBXA2R	1.835139623360751	0.8351396233607511
TCEANC	1.8350656521430089	0.8350656521430089
WSCD2	1.8349495054426852	0.8349495054426852
CCDC43	1.8348639975281584	0.8348639975281584
PPP2CA	1.834792974120212	0.834792974120212
TMCO6	1.8346715601781463	0.8346715601781463
AC026347.1	1.8346049107458928	0.8346049107458928
ARHGAP39	1.8345561231558718	0.8345561231558718
RAB11A	1.8343316077292477	0.8343316077292477
DERL3	1.8340807838230186	0.8340807838230186
HCAR3	1.8339859321834753	0.8339859321834753
AC091563.1	1.8338986012323553	0.8338986012323553
AL109811.3	1.8338485858237883	0.8338485858237883
KBTBD3	1.8338468364140954	0.8338468364140954
AL050309.1	1.8336326569458514	0.8336326569458514
FAM92B	1.8336225103669292	0.8336225103669292
AC027702.2	1.8335906422885786	0.8335906422885786
RPS15AP24	1.8334122786696097	0.8334122786696097
AL109618.1	1.8330738712205785	0.8330738712205785
IFI27L1	1.8330646131153665	0.8330646131153665
MARVELD2	1.832919133913151	0.832919133913151
CCL2	1.8322644612894912	0.8322644612894912
RNU4-39P	1.8320859792340036	0.8320859792340036
ATPAF1	1.8319105612391648	0.8319105612391648
SDHAP1	1.8318348151463857	0.8318348151463857
AMBRA1	1.8317139002841278	0.8317139002841278
AL391994.1	1.8316811572037646	0.8316811572037646
AL033527.3	1.8312786268153567	0.8312786268153567
NEK5	1.8312764257922791	0.8312764257922791
RPS7P4	1.8311160752586833	0.8311160752586833
AC009090.4	1.8309320150845412	0.8309320150845412
RCCD1	1.8309196626000424	0.8309196626000424
LINC00623	1.830916298876952	0.8309162988769521
IGKC	1.83086289706278	0.83086289706278
RPS4XP17	1.830768564589418	0.8307685645894181
SFT2D3	1.830313970826239	0.830313970826239
CFAP57	1.8302741790758381	0.8302741790758381
SNORA70B	1.8301910183015306	0.8301910183015306
AL034374.1	1.8301910183015306	0.8301910183015306
FUBP3	1.830125742684539	0.830125742684539
ZSWIM8-AS1	1.8300998243128703	0.8300998243128703
BTNL3	1.83002757552796	0.83002757552796
SOAT1	1.8298643049659176	0.8298643049659176
RAI14	1.8297323817522058	0.8297323817522058
BTBD10P1	1.829676764337897	0.829676764337897
NBEA	1.8296019769900655	0.8296019769900655
RP9	1.8295672624808343	0.8295672624808343
SAMD4A	1.8290156864114573	0.8290156864114573
AC018523.1	1.8289473684210529	0.8289473684210529
SUSD4	1.8289164671379876	0.8289164671379876
RTCA	1.8288712093358925	0.8288712093358925
TESPA1	1.8285786913209932	0.8285786913209932
AC091153.3	1.8285050918614294	0.8285050918614294
TMPO-AS1	1.8284967791500617	0.8284967791500617
AC005954.1	1.8280671378144218	0.8280671378144218
AD000864.1	1.8280151933277746	0.8280151933277746
SNORD14E	1.8277976166461654	0.8277976166461654
GKAP1	1.8277887828225325	0.8277887828225325
ARL17A	1.8272008214005695	0.8272008214005695
AC003035.1	1.8271406021440946	0.8271406021440946
MLKL	1.8269985988369204	0.8269985988369204
LNP1	1.8268947706232312	0.8268947706232312
TMC8	1.8267322382133062	0.8267322382133062
MRPS6	1.8266171512071738	0.8266171512071738
DDN-AS1	1.8265534389475109	0.8265534389475109
SPEG	1.8264922824291536	0.8264922824291536
CYB5B	1.8263791856890896	0.8263791856890896
MED14	1.8263504211407438	0.8263504211407438
VIM-AS1	1.8259555292496013	0.8259555292496013
FFAR1	1.825927932051539	0.8259279320515389
RPL5P5	1.8257418583505536	0.8257418583505536
KCNMB3P1	1.8257418583505536	0.8257418583505536
RPL34P6	1.8257418583505536	0.8257418583505536
PA2G4P6	1.8257418583505536	0.8257418583505536
FTLP5	1.8257418583505536	0.8257418583505536
AC092447.2	1.8257418583505536	0.8257418583505536
AL391219.1	1.8257418583505536	0.8257418583505536
AC239804.1	1.8257418583505536	0.8257418583505536
EIF4BP9	1.8257418583505536	0.8257418583505536
NUFIP1P1	1.8257418583505536	0.8257418583505536
AC087897.1	1.8257418583505536	0.8257418583505536
AC024051.4	1.8257418583505536	0.8257418583505536
MYL12AP1	1.8257418583505536	0.8257418583505536
AC083863.1	1.8257418583505536	0.8257418583505536
AC048334.1	1.8257418583505536	0.8257418583505536
ACTG1P23	1.8257418583505536	0.8257418583505536
GLULP3	1.8257418583505536	0.8257418583505536
MIR548XHG	1.8257418583505536	0.8257418583505536
HNRNPA1P51	1.8257418583505536	0.8257418583505536
AP002982.1	1.8257418583505536	0.8257418583505536
SNORD1B	1.8257418583505536	0.8257418583505536
TUBB2BP1	1.8257418583505536	0.8257418583505536
AC005740.1	1.8257418583505536	0.8257418583505536
AL512649.1	1.8257418583505536	0.8257418583505536
AC008626.1	1.8257418583505536	0.8257418583505536
AC114498.1	1.8257418583505536	0.8257418583505536
FP236383.9	1.8257418583505536	0.8257418583505536
AL589743.6	1.8257418583505536	0.8257418583505536
AL139099.4	1.8257418583505536	0.8257418583505536
CHCHD4P4	1.8257418583505536	0.8257418583505536
SNHG27	1.8257418583505536	0.8257418583505536
RNA5SP530	1.8257418583505536	0.8257418583505536
NPM1P33	1.8257418583505536	0.8257418583505536
RPL18AP16	1.8257418583505536	0.8257418583505536
AC008677.2	1.8257418583505536	0.8257418583505536
AP001120.2	1.8257418583505536	0.8257418583505536
PSMC1P3	1.8257418583505536	0.8257418583505536
OSTCP2	1.8257418583505536	0.8257418583505536
SETP7	1.8257418583505536	0.8257418583505536
AL135903.1	1.8257418583505536	0.8257418583505536
BX322650.1	1.8257418583505534	0.8257418583505534
AC137499.1	1.8257418583505531	0.8257418583505531
AC073548.2	1.8257418583505531	0.8257418583505531
AC011481.3	1.8257418583505531	0.8257418583505531
OSTCP4	1.8257418583505531	0.8257418583505531
AC018529.1	1.8257418583505531	0.8257418583505531
CPEB3	1.8256376157356229	0.8256376157356229
SNORA81	1.8255889019803897	0.8255889019803897
TP63	1.8249525959961024	0.8249525959961024
KHDRBS1	1.824904494749609	0.8249044947496089
AC002075.2	1.8248021412754014	0.8248021412754014
STK3	1.8247970269406284	0.8247970269406284
AC015726.1	1.8247694330043875	0.8247694330043875
MRPS30-DT	1.8246195050192386	0.8246195050192386
CHM	1.8240244543784436	0.8240244543784436
LINC01219	1.8240055366469232	0.8240055366469232
AC008149.1	1.8237895942381341	0.8237895942381341
AP001062.1	1.8237386482044302	0.8237386482044302
AC017104.5	1.823665296949299	0.823665296949299
RN7SL333P	1.823529411764706	0.8235294117647061
SHC2	1.8233058399947237	0.8233058399947237
FNBP1P1	1.8230958860986426	0.8230958860986426
CP	1.8230310300426913	0.8230310300426913
STARD3	1.8228391557964514	0.8228391557964514
AC090517.5	1.822644337185857	0.8226443371858569
IGLV3-27	1.8225892300486912	0.8225892300486912
RFK	1.8225709912194556	0.8225709912194556
CAPRIN1	1.8225064104630881	0.8225064104630881
LINC01352	1.8223433198344865	0.8223433198344865
